name	group	GC_prop	CpG_prop
atac_L32053	prom	0.458	0.052
atac_L32067	prom	0.446	0.044
atac_L32081	prom	0.496	0.064
atac_L32083	prom	0.41	0.036
atac_L32088	prom	0.392	0.016
atac_L32090	prom	0.41	0.044
atac_L32092	prom	0.494	0.05
atac_L32102	prom	0.414	0.04
atac_P05605	prom	0.34	0.018
atac_L32166	prom	0.454	0.046
atac_P05642	prom	0.386	0.036
atac_P05644	prom	0.424	0.044
atac_L32216	prom	0.488	0.07
atac_L32230	prom	0.46	0.042
atac_L32250	prom	0.426	0.048
atac_L32255	prom	0.376	0.034
atac_P05662	prom	0.386	0.04
atac_L32278	prom	0.406	0.03
atac_L32300	prom	0.38	0.03
atac_L32337	prom	0.364	0.034
atac_L32339	prom	0.402	0.032
atac_L32356	prom	0.438	0.04
atac_L32358	prom	0.436	0.044
atac_L32365	prom	0.38	0.026
atac_P05678	prom	0.468	0.054
atac_L32367	prom	0.426	0.058
atac_L32395	prom	0.474	0.046
atac_L32397	prom	0.518	0.06
atac_P05690	prom	0.432	0.03
atac_L32416	prom	0.536	0.03
atac_L32419	prom	0.472	0.054
atac_L32424	prom	0.428	0.034
atac_L32426	prom	0.402	0.034
atac_L32431	prom	0.432	0.052
atac_L32463	prom	0.376	0.022
atac_L32466	prom	0.414	0.034
atac_P05696	prom	0.442	0.052
atac_L32482	prom	0.364	0.04
atac_P05698	prom	0.452	0.034
atac_L32519	prom	0.42	0.03
atac_L32524	prom	0.462	0.062
atac_P05705	prom	0.404	0.03
atac_L32555	prom	0.442	0.03
atac_L32630	prom	0.394	0.05
atac_L32646	prom	0.408	0.038
atac_L32650	prom	0.484	0.064
atac_L32669	prom	0.45	0.052
atac_P05752	prom	0.43	0.046
atac_L32770	prom	0.484	0.038
atac_L26087	prom	0.396	0.028
atac_L26159	prom	0.438	0.026
atac_L26165	prom	0.398	0.052
atac_L26201	prom	0.362	0.034
atac_L26203	prom	0.438	0.048
atac_L26210	prom	0.418	0.044
atac_L26257	prom	0.422	0.064
atac_L26329	prom	0.472	0.06
atac_L26332	prom	0.38	0.034
atac_L26350	prom	0.448	0.036
atac_P04829	prom	0.366	0.03
atac_L26515	prom	0.514	0.06
atac_L26541	prom	0.452	0.042
atac_L26554	prom	0.472	0.07
atac_L26570	prom	0.4	0.052
atac_L26584	prom	0.396	0.036
atac_L26611	prom	0.478	0.054
atac_L26619	prom	0.454	0.054
atac_L26621	prom	0.468	0.064
atac_L26625	prom	0.362	0.034
atac_L26628	prom	0.368	0.044
atac_L26678	prom	0.404	0.042
atac_P04848	prom	0.482	0.07
atac_L26680	prom	0.396	0.028
atac_L26685	prom	0.416	0.054
atac_P04849	prom	0.424	0.042
atac_L26692	prom	0.428	0.04
atac_L26695	prom	0.408	0.046
atac_L26719	prom	0.384	0.048
atac_L26746	prom	0.404	0.05
atac_L26767	prom	0.438	0.044
atac_L26779	prom	0.476	0.06
atac_L26784	prom	0.502	0.066
atac_L26826	prom	0.44	0.054
atac_L26865	prom	0.42	0.046
atac_L26895	prom	0.416	0.042
atac_L26903	prom	0.482	0.03
atac_L26936	prom	0.434	0.058
atac_L26950	prom	0.446	0.04
atac_L26951	prom	0.374	0.034
atac_L26966	prom	0.486	0.06
atac_L26977	prom	0.416	0.054
atac_L27010	prom	0.464	0.056
atac_L27046	prom	0.378	0.032
atac_L27051	prom	0.44	0.048
atac_L27069	prom	0.44	0.056
atac_L27091	prom	0.562	0.072
atac_L27094	prom	0.386	0.054
atac_L27099	prom	0.406	0.036
atac_L27129	prom	0.444	0.036
atac_L27130	prom	0.468	0.08
atac_L27139	prom	0.444	0.046
atac_P04911	prom	0.444	0.046
atac_L27174	prom	0.428	0.048
atac_L27195	prom	0.446	0.048
atac_L27210	prom	0.422	0.044
atac_L27212	prom	0.462	0.048
atac_L27215	prom	0.408	0.042
atac_L27217	prom	0.418	0.044
atac_P04919	prom	0.374	0.038
atac_L27230	prom	0.466	0.04
atac_L27232	prom	0.506	0.032
atac_L27264	prom	0.388	0.028
atac_P04934	prom	0.432	0.036
atac_L27332	prom	0.452	0.03
atac_P04943	prom	0.46	0.046
atac_L27355	prom	0.388	0.042
atac_L27372	prom	0.428	0.046
atac_L27374	prom	0.472	0.054
atac_L27378	prom	0.446	0.058
atac_L27390	prom	0.444	0.056
atac_L27392	prom	0.412	0.046
atac_L27395	prom	0.368	0.042
atac_L27399	prom	0.35	0.034
atac_L27408	prom	0.474	0.062
atac_L27409	prom	0.33	0.026
atac_L27436	prom	0.544	0.076
atac_L27440	prom	0.392	0.032
atac_L27443	prom	0.366	0.03
atac_P04959	prom	0.374	0.034
atac_L27457	prom	0.424	0.032
atac_L27499	prom	0.51	0.054
atac_L27506	prom	0.454	0.054
atac_L27514	prom	0.436	0.046
atac_L27523	prom	0.382	0.03
atac_L27530	prom	0.408	0.03
atac_L27537	prom	0.504	0.042
atac_L27548	prom	0.446	0.06
atac_L27564	prom	0.442	0.05
atac_L27568	prom	0.416	0.032
atac_L27571	prom	0.51	0.04
atac_L27576	prom	0.468	0.054
atac_L27577	prom	0.486	0.058
atac_L27582	prom	0.404	0.038
atac_L27607	prom	0.416	0.04
atac_L27677	prom	0.488	0.054
atac_L27682	prom	0.412	0.044
atac_P04994	prom	0.424	0.04
atac_L27699	prom	0.492	0.058
atac_L27729	prom	0.458	0.048
atac_L27739	prom	0.414	0.034
atac_L27747	prom	0.426	0.048
atac_L27811	prom	0.512	0.068
atac_L27820	prom	0.398	0.03
atac_L27826	prom	0.356	0.03
atac_L27895	prom	0.322	0.032
atac_P05066	prom	0.442	0.04
atac_L27952	prom	0.462	0.032
atac_L27983	prom	0.44	0.038
atac_L27998	prom	0.354	0.028
atac_L27999	prom	0.41	0.03
atac_L28019	prom	0.438	0.036
atac_L28021	prom	0.458	0.046
atac_L28045	prom	0.464	0.044
atac_L28052	prom	0.38	0.03
atac_L28070	prom	0.426	0.028
atac_L28081	prom	0.438	0.048
atac_L28095	prom	0.4	0.042
atac_L28098	prom	0.456	0.066
atac_L28133	prom	0.45	0.03
atac_L28136	prom	0.546	0.082
atac_P05114	prom	0.422	0.038
atac_L28174	prom	0.446	0.05
atac_P05116	prom	0.412	0.03
atac_P05117	prom	0.416	0.034
atac_P05119	prom	0.386	0.026
atac_L28196	prom	0.458	0.058
atac_L28210	prom	0.414	0.058
atac_L28246	prom	0.45	0.008
atac_L28282	prom	0.436	0.03
atac_L32925	prom	0.402	0.038
atac_L32952	prom	0.434	0.048
atac_L32954	prom	0.42	0.034
atac_L32962	prom	0.392	0.038
atac_L32967	prom	0.49	0.074
atac_L32970	prom	0.358	0.036
atac_L32984	prom	0.428	0.03
atac_L33043	prom	0.418	0.058
atac_L33054	prom	0.342	0.03
atac_L33060	prom	0.38	0.026
atac_L33061	prom	0.446	0.042
atac_L33063	prom	0.412	0.028
atac_L33067	prom	0.416	0.048
atac_L33069	prom	0.516	0.068
atac_L33071	prom	0.452	0.054
atac_L33091	prom	0.486	0.062
atac_L33117	prom	0.388	0.022
atac_L33144	prom	0.428	0.046
atac_P05821	prom	0.384	0.034
atac_L33158	prom	0.41	0.048
atac_L33164	prom	0.402	0.04
atac_L33171	prom	0.386	0.032
atac_L33177	prom	0.454	0.056
atac_P05826	prom	0.426	0.042
atac_L33198	prom	0.396	0.038
atac_L33205	prom	0.426	0.038
atac_L33225	prom	0.396	0.044
atac_L33268	prom	0.406	0.042
atac_P05860	prom	0.48	0.052
atac_L33308	prom	0.45	0.04
atac_L33353	prom	0.344	0.04
atac_L33359	prom	0.476	0.062
atac_L33375	prom	0.448	0.046
atac_L33379	prom	0.382	0.052
atac_L33383	prom	0.396	0.032
atac_L33406	prom	0.5	0.062
atac_L33412	prom	0.316	0.002
atac_L33416	prom	0.378	0.04
atac_L33492	prom	0.378	0.034
atac_L33494	prom	0.406	0.048
atac_L33501	prom	0.398	0.032
atac_L33509	prom	0.35	0.026
atac_L33518	prom	0.538	0.08
atac_L33522	prom	0.438	0.032
atac_L33540	prom	0.394	0.034
atac_L33543	prom	0.44	0.03
atac_L33550	prom	0.394	0.034
atac_L33552	prom	0.506	0.05
atac_L33555	prom	0.42	0.058
atac_L33562	prom	0.428	0.034
atac_L33565	prom	0.398	0.028
atac_L33569	prom	0.456	0.036
atac_L33578	prom	0.416	0.04
atac_L33600	prom	0.39	0.042
atac_L33619	prom	0.438	0.05
atac_L33630	prom	0.474	0.048
atac_L33634	prom	0.538	0.068
atac_L33651	prom	0.448	0.066
atac_L33656	prom	0.432	0.04
atac_L33661	prom	0.388	0.044
atac_L33667	prom	0.506	0.072
atac_L33673	prom	0.454	0.05
atac_P05953	prom	0.35	0.026
atac_L33727	prom	0.386	0.03
atac_L33738	prom	0.414	0.046
atac_L33745	prom	0.45	0.04
atac_L33752	prom	0.444	0.044
atac_L33764	prom	0.42	0.046
atac_L33793	prom	0.396	0.008
atac_L33804	prom	0.46	0.03
atac_L33807	prom	0.416	0.042
atac_L33811	prom	0.45	0.046
atac_L33835	prom	0.414	0.046
atac_L33844	prom	0.534	0.068
atac_L33868	prom	0.402	0.04
atac_L33891	prom	0.342	0.024
atac_L33892	prom	0.43	0.036
atac_L33988	prom	0.438	0.048
atac_L34001	prom	0.434	0.06
atac_L34009	prom	0.394	0.028
atac_P06039	prom	0.388	0.032
atac_L34045	prom	0.448	0.048
atac_L34058	prom	0.468	0.042
atac_L34066	prom	0.484	0.046
atac_L34072	prom	0.42	0.032
atac_L34073	prom	0.426	0.026
atac_L34133	prom	0.468	0.07
atac_L34134	prom	0.416	0.026
atac_P06063	prom	0.482	0.05
atac_L34156	prom	0.324	0.042
atac_L34157	prom	0.4	0.042
atac_L34160	prom	0.424	0.028
atac_L34183	prom	0.372	0.018
atac_L34209	prom	0.348	0.026
atac_P06080	prom	0.448	0.062
atac_L34296	prom	0.536	0.068
atac_L34322	prom	0.466	0.052
atac_L34412	prom	0.422	0.048
atac_L34429	prom	0.356	0.03
atac_L34545	prom	0.51	0.07
atac_P03073	prom	0.38	0.028
atac_P03074	prom	0.462	0.03
atac_P03075	prom	0.534	0.072
atac_L16080	prom	0.352	0.036
atac_L16140	prom	0.422	0.046
atac_P03089	prom	0.538	0.062
atac_L16148	prom	0.368	0.03
atac_L16157	prom	0.434	0.046
atac_L16159	prom	0.478	0.066
atac_L16176	prom	0.346	0.024
atac_L16180	prom	0.462	0.066
atac_L16183	prom	0.418	0.036
atac_L16206	prom	0.358	0.034
atac_P03107	prom	0.45	0.034
atac_L16230	prom	0.414	0.04
atac_L16234	prom	0.412	0.038
atac_L16235	prom	0.356	0.028
atac_L16238	prom	0.308	0.02
atac_L16240	prom	0.474	0.05
atac_L16254	prom	0.376	0.03
atac_L16274	prom	0.392	0.036
atac_L16284	prom	0.432	0.05
atac_L16289	prom	0.462	0.058
atac_L16297	prom	0.414	0.04
atac_L16314	prom	0.38	0.044
atac_L16315	prom	0.42	0.032
atac_L16317	prom	0.51	0.064
atac_L16318	prom	0.416	0.046
atac_L16344	prom	0.442	0.06
atac_L16348	prom	0.522	0.062
atac_L16359	prom	0.468	0.052
atac_L16365	prom	0.43	0.04
atac_L16386	prom	0.414	0.026
atac_L16407	prom	0.346	0.024
atac_L16485	prom	0.396	0.04
atac_L16488	prom	0.412	0.036
atac_L16503	prom	0.474	0.046
atac_L16506	prom	0.402	0.02
atac_L16508	prom	0.368	0.034
atac_L16510	prom	0.432	0.04
atac_L16512	prom	0.462	0.054
atac_L16547	prom	0.434	0.038
atac_L16574	prom	0.424	0.046
atac_L16578	prom	0.44	0.048
atac_P03181	prom	0.41	0.042
atac_L16587	prom	0.468	0.05
atac_P03184	prom	0.454	0.066
atac_L16631	prom	0.376	0.032
atac_L16633	prom	0.49	0.046
atac_L16650	prom	0.45	0.058
atac_L16654	prom	0.436	0.034
atac_L16659	prom	0.382	0.036
atac_L16662	prom	0.412	0.046
atac_L16677	prom	0.424	0.038
atac_L16679	prom	0.384	0.032
atac_L16682	prom	0.512	0.058
atac_L16683	prom	0.536	0.08
atac_L16686	prom	0.388	0.056
atac_L16693	prom	0.444	0.042
atac_L16695	prom	0.446	0.054
atac_L16700	prom	0.44	0.044
atac_L16713	prom	0.458	0.056
atac_L16732	prom	0.504	0.046
atac_P03216	prom	0.422	0.044
atac_L16761	prom	0.416	0.038
atac_L16781	prom	0.536	0.074
atac_L16784	prom	0.404	0.03
atac_L16807	prom	0.482	0.058
atac_L16826	prom	0.39	0.034
atac_P03248	prom	0.426	0.05
atac_L16856	prom	0.45	0.062
atac_L16865	prom	0.348	0.034
atac_L16869	prom	0.482	0.058
atac_L16877	prom	0.448	0.038
atac_L16880	prom	0.444	0.036
atac_L16882	prom	0.486	0.058
atac_L16883	prom	0.38	0.026
atac_L16887	prom	0.404	0.032
atac_L16934	prom	0.37	0.038
atac_L16938	prom	0.554	0.082
atac_L16955	prom	0.364	0.024
atac_L16998	prom	0.398	0.026
atac_L16999	prom	0.446	0.044
atac_L17000	prom	0.46	0.032
atac_L17002	prom	0.448	0.046
atac_L17005	prom	0.382	0.028
atac_L17008	prom	0.44	0.048
atac_L17023	prom	0.368	0.032
atac_L17024	prom	0.368	0.03
atac_L17032	prom	0.408	0.038
atac_L17061	prom	0.486	0.06
atac_L17076	prom	0.412	0.038
atac_L17084	prom	0.332	0.034
atac_L17090	prom	0.368	0.034
atac_L17091	prom	0.446	0.058
atac_L17108	prom	0.428	0.044
atac_L17114	prom	0.412	0.038
atac_P03333	prom	0.474	0.068
atac_L17163	prom	0.364	0.042
atac_L17182	prom	0.452	0.062
atac_L17188	prom	0.378	0.042
atac_L17200	prom	0.49	0.072
atac_L17208	prom	0.442	0.042
atac_L17242	prom	0.456	0.066
atac_L17265	prom	0.456	0.054
atac_P03356	prom	0.516	0.066
atac_L17297	prom	0.39	0.034
atac_L17298	prom	0.412	0.054
atac_L17315	prom	0.354	0.032
atac_P03359	prom	0.394	0.032
atac_L17334	prom	0.462	0.058
atac_L17340	prom	0.51	0.068
atac_L17409	prom	0.492	0.07
atac_L17484	prom	0.486	0.056
atac_L17499	prom	0.392	0.046
atac_L17521	prom	0.342	0.034
atac_L17563	prom	0.382	0.034
atac_L17646	prom	0.414	0.03
atac_P03397	prom	0.37	0.05
atac_L17668	prom	0.434	0.074
atac_L17673	prom	0.414	0.048
atac_L17694	prom	0.376	0.034
atac_L17696	prom	0.422	0.04
atac_L17709	prom	0.486	0.068
atac_L17748	prom	0.412	0.038
atac_L17856	prom	0.458	0.07
atac_L00003	prom	0.544	0.056
atac_L00019	prom	0.49	0.06
atac_P00005	prom	0.506	0.072
atac_L00088	prom	0.472	0.052
atac_L00219	prom	0.362	0.04
atac_L00224	prom	0.48	0.072
atac_L00225	prom	0.494	0.062
atac_P00049	prom	0.414	0.046
atac_L00253	prom	0.334	0.032
atac_L00278	prom	0.396	0.032
atac_L00280	prom	0.482	0.062
atac_L00283	prom	0.538	0.078
atac_L00292	prom	0.492	0.064
atac_L00305	prom	0.49	0.034
atac_L00314	prom	0.33	0.024
atac_L00339	prom	0.434	0.042
atac_L00344	prom	0.544	0.078
atac_L00371	prom	0.388	0.032
atac_L00385	prom	0.356	0.038
atac_L00412	prom	0.418	0.03
atac_L00435	prom	0.518	0.07
atac_L00437	prom	0.432	0.04
atac_P00123	prom	0.372	0.036
atac_L00462	prom	0.386	0.04
atac_L00466	prom	0.42	0.038
atac_L00471	prom	0.534	0.068
atac_L00478	prom	0.366	0.028
atac_L00479	prom	0.446	0.048
atac_L00501	prom	0.404	0.03
atac_L00517	prom	0.444	0.06
atac_L00535	prom	0.404	0.03
atac_P00143	prom	0.404	0.02
atac_L00561	prom	0.426	0.03
atac_L00586	prom	0.382	0.03
atac_L00588	prom	0.42	0.044
atac_L00603	prom	0.428	0.026
atac_P00166	prom	0.398	0.034
atac_P00167	prom	0.332	0.022
atac_L00627	prom	0.39	0.034
atac_P00173	prom	0.324	0.032
atac_L00658	prom	0.356	0.018
atac_P00182	prom	0.344	0.02
atac_L00698	prom	0.488	0.052
atac_L00701	prom	0.43	0.05
atac_L00713	prom	0.418	0.046
atac_P00185	prom	0.4	0.028
atac_L00724	prom	0.414	0.046
atac_L00746	prom	0.38	0.044
atac_L00765	prom	0.47	0.05
atac_L00767	prom	0.334	0.024
atac_L00782	prom	0.456	0.038
atac_L00788	prom	0.326	0.028
atac_L00792	prom	0.424	0.028
atac_L00805	prom	0.4	0.028
atac_P00219	prom	0.444	0.056
atac_L00847	prom	0.426	0.05
atac_L00855	prom	0.438	0.044
atac_L00870	prom	0.438	0.054
atac_L00906	prom	0.382	0.032
atac_L00925	prom	0.454	0.03
atac_L00926	prom	0.43	0.038
atac_P00251	prom	0.492	0.052
atac_L00967	prom	0.514	0.08
atac_L00978	prom	0.38	0.012
atac_L00981	prom	0.512	0.064
atac_L01001	prom	0.404	0.042
atac_L01010	prom	0.42	0.04
atac_L01019	prom	0.44	0.046
atac_L01024	prom	0.42	0.04
atac_L01038	prom	0.372	0.03
atac_L01047	prom	0.452	0.054
atac_L01051	prom	0.376	0.044
atac_P00276	prom	0.444	0.052
atac_L01056	prom	0.474	0.058
atac_L01058	prom	0.426	0.046
atac_P00283	prom	0.446	0.06
atac_P00287	prom	0.502	0.066
atac_L01097	prom	0.398	0.04
atac_L01108	prom	0.454	0.036
atac_P00297	prom	0.392	0.034
atac_L01133	prom	0.476	0.048
atac_L01161	prom	0.294	0.022
atac_L01197	prom	0.422	0.064
atac_L01213	prom	0.464	0.054
atac_L01221	prom	0.396	0.028
atac_P00330	prom	0.406	0.034
atac_P00336	prom	0.408	0.036
atac_L01286	prom	0.45	0.054
atac_L01289	prom	0.328	0.03
atac_L01293	prom	0.448	0.052
atac_L01299	prom	0.448	0.046
atac_L01313	prom	0.414	0.05
atac_L01322	prom	0.492	0.064
atac_L01325	prom	0.342	0.022
atac_P00350	prom	0.346	0.044
atac_L01351	prom	0.426	0.042
atac_L01437	prom	0.52	0.1
atac_L01459	prom	0.434	0.05
atac_L01503	prom	0.514	0.072
atac_L38831	prom	0.354	0.022
atac_L38839	prom	0.386	0.044
atac_L38845	prom	0.424	0.034
atac_L38869	prom	0.37	0.032
atac_L38878	prom	0.4	0.038
atac_L38901	prom	0.39	0.044
atac_L38924	prom	0.408	0.038
atac_L38926	prom	0.48	0.054
atac_L38934	prom	0.416	0.038
atac_L38979	prom	0.374	0.038
atac_L38983	prom	0.492	0.04
atac_L39037	prom	0.376	0.054
atac_L39056	prom	0.436	0.042
atac_L39063	prom	0.43	0.038
atac_L39070	prom	0.462	0.048
atac_L39095	prom	0.486	0.054
atac_L39127	prom	0.424	0.036
atac_L39131	prom	0.418	0.032
atac_L39157	prom	0.436	0.046
atac_L39170	prom	0.378	0.028
atac_P06923	prom	0.494	0.056
atac_L39172	prom	0.46	0.052
atac_L39189	prom	0.456	0.054
atac_L39194	prom	0.404	0.036
atac_L39234	prom	0.492	0.058
atac_L39283	prom	0.44	0.038
atac_L39285	prom	0.414	0.04
atac_L39295	prom	0.416	0.032
atac_L39301	prom	0.41	0.046
atac_L39324	prom	0.414	0.062
atac_L39327	prom	0.362	0.044
atac_L39330	prom	0.37	0.022
atac_L39331	prom	0.468	0.048
atac_L39333	prom	0.38	0.032
atac_L39353	prom	0.454	0.058
atac_L39357	prom	0.418	0.034
atac_L39367	prom	0.41	0.034
atac_L39379	prom	0.468	0.05
atac_L39387	prom	0.498	0.056
atac_P06981	prom	0.324	0.026
atac_L39397	prom	0.432	0.044
atac_L39399	prom	0.474	0.044
atac_L39405	prom	0.396	0.04
atac_L39419	prom	0.372	0.034
atac_L39420	prom	0.4	0.03
atac_L39422	prom	0.422	0.042
atac_L39428	prom	0.378	0.022
atac_L39433	prom	0.392	0.038
atac_L39439	prom	0.558	0.076
atac_L39466	prom	0.382	0.058
atac_L39470	prom	0.472	0.062
atac_L39499	prom	0.38	0.026
atac_L39504	prom	0.428	0.036
atac_L39509	prom	0.5	0.016
atac_L39515	prom	0.508	0.058
atac_L39532	prom	0.438	0.034
atac_L39548	prom	0.506	0.062
atac_L39556	prom	0.39	0.028
atac_L39575	prom	0.376	0.032
atac_L39582	prom	0.48	0.056
atac_L39594	prom	0.39	0.028
atac_L39620	prom	0.478	0.062
atac_L39624	prom	0.396	0.04
atac_L39625	prom	0.42	0.03
atac_L39628	prom	0.484	0.062
atac_L39629	prom	0.508	0.054
atac_L39645	prom	0.416	0.028
atac_L39652	prom	0.416	0.044
atac_L39668	prom	0.442	0.046
atac_P07081	prom	0.408	0.046
atac_L39669	prom	0.454	0.054
atac_L39671	prom	0.41	0.036
atac_L39688	prom	0.456	0.036
atac_L39692	prom	0.442	0.054
atac_P07089	prom	0.426	0.054
atac_L39743	prom	0.37	0.038
atac_L39759	prom	0.362	0.04
atac_L39765	prom	0.46	0.064
atac_L39800	prom	0.408	0.038
atac_L39863	prom	0.538	0.064
atac_L39898	prom	0.456	0.058
atac_L39909	prom	0.498	0.082
atac_L39921	prom	0.442	0.036
atac_P07155	prom	0.35	0.026
atac_L40010	prom	0.44	0.036
atac_L40069	prom	0.426	0.042
atac_L40071	prom	0.426	0.02
atac_L40117	prom	0.38	0.048
atac_L40119	prom	0.432	0.038
atac_L40290	prom	0.316	0.046
atac_L40325	prom	0.452	0.06
atac_L40326	prom	0.408	0.044
atac_P01972	prom	0.442	0.056
atac_L09977	prom	0.438	0.062
atac_L09997	prom	0.37	0.022
atac_L10012	prom	0.458	0.03
atac_L10013	prom	0.402	0.022
atac_P01983	prom	0.384	0.03
atac_L10023	prom	0.482	0.056
atac_L10026	prom	0.526	0.06
atac_L10079	prom	0.454	0.024
atac_L10089	prom	0.342	0.026
atac_L10124	prom	0.428	0.04
atac_L10138	prom	0.482	0.03
atac_L10140	prom	0.476	0.05
atac_P02010	prom	0.362	0.03
atac_L10153	prom	0.394	0.028
atac_L10159	prom	0.44	0.05
atac_L10161	prom	0.54	0.084
atac_L10174	prom	0.6	0.09
atac_L10180	prom	0.46	0.042
atac_L10181	prom	0.504	0.072
atac_P02018	prom	0.47	0.056
atac_L10249	prom	0.422	0.042
atac_L10312	prom	0.504	0.06
atac_L10313	prom	0.37	0.036
atac_L10400	prom	0.342	0.03
atac_P02046	prom	0.34	0.008
atac_L10413	prom	0.53	0.064
atac_L10416	prom	0.384	0.038
atac_L10427	prom	0.396	0.042
atac_L10440	prom	0.43	0.038
atac_L10446	prom	0.422	0.054
atac_P02056	prom	0.42	0.042
atac_L10454	prom	0.388	0.048
atac_P02061	prom	0.484	0.054
atac_L10462	prom	0.392	0.026
atac_L10473	prom	0.506	0.076
atac_L10483	prom	0.412	0.038
atac_L10486	prom	0.428	0.048
atac_L10499	prom	0.398	0.03
atac_L10508	prom	0.398	0.034
atac_L10510	prom	0.418	0.028
atac_L10511	prom	0.398	0.044
atac_L10514	prom	0.444	0.038
atac_L10519	prom	0.384	0.02
atac_L10528	prom	0.452	0.038
atac_L10570	prom	0.468	0.06
atac_L10581	prom	0.438	0.04
atac_L10596	prom	0.36	0.026
atac_L10606	prom	0.448	0.046
atac_P02095	prom	0.444	0.042
atac_L10615	prom	0.384	0.042
atac_P02105	prom	0.422	0.042
atac_P02106	prom	0.32	0.028
atac_L10674	prom	0.416	0.05
atac_L10679	prom	0.458	0.042
atac_L10690	prom	0.44	0.036
atac_L10735	prom	0.41	0.038
atac_L10742	prom	0.378	0.036
atac_L10798	prom	0.404	0.036
atac_L10806	prom	0.432	0.046
atac_L10963	prom	0.418	0.028
atac_P02151	prom	0.348	0.018
atac_L10981	prom	0.46	0.044
atac_L10986	prom	0.374	0.046
atac_L10988	prom	0.42	0.04
atac_L10999	prom	0.354	0.022
atac_L11017	prom	0.4	0.034
atac_L11018	prom	0.378	0.032
atac_L11042	prom	0.444	0.04
atac_L11044	prom	0.422	0.062
atac_L11075	prom	0.432	0.028
atac_P02176	prom	0.474	0.038
atac_L11093	prom	0.492	0.072
atac_L11098	prom	0.468	0.042
atac_L11103	prom	0.596	0.096
atac_L11104	prom	0.538	0.078
atac_L11119	prom	0.482	0.042
atac_L11123	prom	0.462	0.042
atac_L11134	prom	0.41	0.02
atac_L11205	prom	0.442	0.054
atac_L11214	prom	0.452	0.036
atac_L11224	prom	0.35	0.016
atac_L11244	prom	0.396	0.042
atac_L11264	prom	0.36	0.038
atac_L11266	prom	0.386	0.03
atac_L11303	prom	0.468	0.07
atac_L11309	prom	0.402	0.042
atac_L11310	prom	0.46	0.064
atac_L11371	prom	0.426	0.046
atac_L11501	prom	0.402	0.038
atac_L11576	prom	0.504	0.048
atac_L17965	prom	0.452	0.052
atac_L17977	prom	0.51	0.078
atac_L17978	prom	0.504	0.044
atac_L17997	prom	0.48	0.056
atac_L18029	prom	0.43	0.044
atac_L18041	prom	0.46	0.07
atac_L18067	prom	0.516	0.06
atac_P03434	prom	0.374	0.036
atac_L18073	prom	0.38	0.048
atac_L18114	prom	0.494	0.064
atac_L18116	prom	0.41	0.038
atac_P03451	prom	0.378	0.026
atac_L18171	prom	0.536	0.062
atac_L18173	prom	0.36	0.024
atac_L18176	prom	0.484	0.07
atac_L18184	prom	0.428	0.054
atac_L18231	prom	0.39	0.04
atac_P03464	prom	0.532	0.08
atac_L18289	prom	0.488	0.054
atac_L18297	prom	0.404	0.04
atac_L18331	prom	0.36	0.03
atac_L18338	prom	0.45	0.064
atac_L18354	prom	0.468	0.038
atac_P03483	prom	0.368	0.024
atac_L18385	prom	0.472	0.048
atac_L18419	prom	0.516	0.062
atac_L18423	prom	0.476	0.058
atac_L18464	prom	0.392	0.032
atac_L18467	prom	0.458	0.042
atac_L18471	prom	0.444	0.058
atac_L18483	prom	0.406	0.034
atac_L18485	prom	0.42	0.034
atac_P03516	prom	0.388	0.03
atac_L18539	prom	0.46	0.054
atac_L18547	prom	0.37	0.036
atac_P03531	prom	0.424	0.03
atac_L18574	prom	0.384	0.03
atac_L18595	prom	0.46	0.07
atac_L18630	prom	0.426	0.042
atac_P03539	prom	0.398	0.02
atac_L18640	prom	0.436	0.052
atac_L18644	prom	0.4	0.024
atac_L18656	prom	0.402	0.032
atac_L18662	prom	0.444	0.056
atac_L18665	prom	0.39	0.028
atac_L18688	prom	0.41	0.024
atac_P03545	prom	0.408	0.032
atac_L18706	prom	0.446	0.054
atac_L18718	prom	0.376	0.038
atac_L18729	prom	0.436	0.044
atac_L18730	prom	0.366	0.024
atac_L18733	prom	0.444	0.028
atac_L18734	prom	0.402	0.048
atac_P03559	prom	0.398	0.032
atac_L18774	prom	0.432	0.06
atac_L18790	prom	0.41	0.046
atac_L18795	prom	0.428	0.042
atac_L18801	prom	0.478	0.038
atac_L18821	prom	0.434	0.04
atac_L18822	prom	0.408	0.034
atac_L18827	prom	0.412	0.036
atac_L18839	prom	0.412	0.034
atac_L18847	prom	0.376	0.02
atac_L18857	prom	0.51	0.052
atac_L18863	prom	0.406	0.05
atac_L18867	prom	0.43	0.034
atac_L18917	prom	0.396	0.042
atac_L18918	prom	0.47	0.056
atac_L18924	prom	0.386	0.042
atac_L18968	prom	0.364	0.034
atac_L18981	prom	0.386	0.038
atac_L18983	prom	0.382	0.022
atac_L18994	prom	0.38	0.04
atac_L18996	prom	0.478	0.06
atac_L19003	prom	0.438	0.042
atac_L19004	prom	0.374	0.026
atac_L19030	prom	0.424	0.036
atac_L19033	prom	0.486	0.054
atac_L19038	prom	0.388	0.044
atac_L19039	prom	0.516	0.048
atac_L19048	prom	0.458	0.042
atac_L19049	prom	0.414	0.034
atac_L19051	prom	0.418	0.03
atac_L19053	prom	0.428	0.048
atac_L19055	prom	0.452	0.054
atac_L19086	prom	0.36	0.028
atac_L19109	prom	0.41	0.038
atac_L19133	prom	0.47	0.052
atac_L19144	prom	0.432	0.05
