chr	start	end	name	category	strand	gene	tx_anno	clickit_sense_left	dome_sense_left	x50e_sense_left	shield_sense_left	x75e_sense_left	clickit_anti_left	dome_anti_left	x50e_anti_left	shield_anti_left	x75e_anti_left	clickit_sense_left2	dome_sense_left2	x50e_sense_left2	shield_sense_left2	x75e_sense_left2	clickit_anti_left2	dome_anti_left2	x50e_anti_left2	shield_anti_left2	x75e_anti_left2	clickit_sense_right	dome_sense_right	x50e_sense_right	shield_sense_right	x75e_sense_right	clickit_anti_right	dome_anti_right	x50e_anti_right	shield_anti_right	x75e_anti_right	clickit_sense_right2	dome_sense_right2	x50e_sense_right2	shield_sense_right2	x75e_sense_right2	clickit_anti_right2	dome_anti_right2	x50e_anti_right2	shield_anti_right2	x75e_anti_right2	exonic_plus_left	exonic_minus_left	exonic_plus_right	exonic_minus_right
chr16	54739106	54739107	atac_L11572	prox	.	.	minimal	0	0	0	0	0	0.17	0	0	0.61	0	0	0	0	0	0	0	0	0	0.61	0	0	0	0	0	0	0.17	0	0	0.61	0	0	0	0	0	0	0.17	0	0	0.61	0	.	.	.	.
chr16	54740166	54740167	atac_L11573	prom_umms	-	TCONS_00036557	minimal	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0.48	0.18	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0.2	0	0	0.48	0	.	X	.	.
chr16	54770174	54770175	atac_L11574	prom_ens	+	ENSDART00000154092	overlap_minus	0	0	0	0	0.35	0	0	0.41	4.52	0	0	0	0	0	0.35	0	0	0.41	4.52	0	0	0	0.2	1.51	0.52	0	0	0.41	4.52	0	0	0	0.41	1.51	0.7	0	0	0.41	4.52	0	X	.	X	.
chr16	54775006	54775007	atac_L11575	dist	.	.	minimal	0	0	0	0	0.2	0	0.17	0.32	0.71	0	0	0	0	0	0.2	0	0.17	0.32	0.71	0	0	0	0	0	0.2	0	0.17	0.32	0.71	0	0	0.17	0	0	0.41	0	0.17	0.32	0.71	0	.	.	.	.
chr16	54780581	54780582	atac_L11576	prom_cage	+	ENSDART00000126646	tss_plus	0	0.41	4.52	1.05	0.48	0	0	3.01	0.52	0	0	0	1.51	0	0.48	0.18	0	3.01	0.52	0	0	1.82	28.64	5.23	11.77	0.18	0	3.01	0.52	0	0.18	3.85	46.73	8.19	18.93	0.18	0	3.01	0.52	0	.	.	X	.
chr16	54785019	54785020	atac_L11577	prox	.	.	overlap_minus	0	0	0	0	1.51	0	0	0.71	1.01	1.51	0	0	0	0	1.51	0	0	0.53	0.81	1.51	0.17	0	0	0	1.51	0.87	0	1.07	1.01	3.01	0.17	0	0	0	1.51	1.22	0.16	0.89	1.01	9.04	.	.	.	.
chr16	54796072	54796073	atac_L11578	prox	.	.	overlap_minus	0	0	0	0	0.18	0.41	215.55	16.38	12.41	34.32	0	0	0	0	0.18	0.61	171.84	14.11	9.86	25.78	0	0	0	0	0.18	0.2	147.72	10.63	8.91	24.72	0	0	0	0	0.18	0.2	94.96	6.97	6.52	16.71	.	X	.	X
chr16	54799061	54799062	atac_L11579	prox	.	.	overlap_minus	0	0.36	0	0	0.17	0.32	8.36	5.47	48.23	10.28	0	0.36	0	0	0.17	0	8	5.47	45.22	10.11	0.16	0	0	0	0.17	0.64	8	5.47	46.73	10.11	0.16	0	0	0	0.17	0.64	8	5.47	46.73	9.93	.	.	.	.
chr16	54799860	54799861	atac_L11580	prox	.	.	overlap_minus	0	0	0	0	0.2	3.01	8.01	4.77	5.33	11.55	0	0	0	0	0.2	1.51	7.84	4.3	5.51	11.55	0	0	0	0	0.2	13.57	8.19	4.77	5.16	11.15	0	0	0	0	0.2	12.06	11.67	4.93	7.11	18.44	.	.	.	X
chr16	54806743	54806744	atac_L11581	dist	.	.	overlap_minus	0	0	0	0	0.16	0.18	3.04	15.07	1.74	3.34	0	0	0	0	0.16	0	2.84	10.55	1.22	2.23	0	0	0	0	0.16	0.18	2.84	18.09	2.44	4.93	0	0	0	0	0.16	0.18	3.04	22.61	2.26	4.77	.	X	.	X
chr16	54807406	54807407	atac_L11582	dist	.	.	overlap_minus	0	0	0	0.2	1.51	0	2.86	3.38	4.66	45.22	0	0	0	0.41	1.51	0	1.75	2.84	3.44	37.68	0.17	0	0	0	1.51	0	3.98	2.84	4.46	42.21	0.17	0	0	0	1.51	0	2.55	1.42	2.84	25.62	.	X	.	X
chr16	54829263	54829264	atac_L11583	prom_ens	+	ENSDART00000149264	tss_plus	0	37.68	3.48	3.66	4.45	0	3.01	0.17	0.32	0	0.2	4.52	0.35	1.27	0.89	0	4.52	0	0.16	0	20.67	4172.31	564.14	434.06	608.28	2.03	3.01	0.35	0.32	0	41.74	10359.94	1376.9	1058.89	1572.88	2.03	1.51	0.17	0.16	0	.	.	X	.
chr16	54829772	54829773	atac_L11584	prom_ens	+	ENSDART00000149449	overlap_plus	10.34	1040.53	1468.11	8940.02	1592.42	0	0	0.61	3.01	0.17	21.16	1490.02	2020.71	12440.06	2089.65	0.32	0	0.41	4.52	0	7.32	608.45	863.24	5393.26	910.32	0	0	0.2	0	0.17	4.77	443.63	634.66	3907.02	693.41	0	0	0	0	0.17	X	.	.	.
chr16	54832055	54832056	atac_P02233	prox	.	.	overlap_plus	61.8	435.04	498.18	460.34	806.09	0	0	0	0	0.2	70.84	434.69	498.18	460.34	806.09	0	0	0	0	0.2	33.16	435.04	498.02	460.34	806.09	0	0	0	0	0.2	21.1	434.52	498.02	460.16	759.89	0	0	0	0	0.2	.	.	.	.
chr16	54845704	54845705	atac_L11585	dist	.	.	overlap_plus	5.69	1309.65	11598.97	1157.55	1333.2	0	0	0	0	0.32	4.98	910.05	8080.84	810.49	947.83	0	0	0	0	0.16	4.27	1026.97	8796.83	928.62	1068.6	0.18	0	0	0	0.48	3.73	738.01	6354.94	662.93	775.67	0.18	0	0	0	0.32	X	.	.	.
chr16	54846604	54846605	atac_L11586	dist	.	.	overlap_plus	9.41	1243.62	1748.2	1800.44	16738.99	0.35	0	0	0	7.54	7.84	993.02	1381.74	1405.3	13171.12	0.35	0	0	0	4.52	6.45	808.93	1181.17	1245.82	11240.22	0.35	0	0	0	7.54	4.7	458.4	684.2	742.06	6549.39	0.35	0	0	0	6.03	X	.	.	.
chr16	54861596	54861597	atac_L11587	dist	.	.	overlap_plus	2.84	3.01	0	0.48	1.07	0	0	0	0	0	2.84	3.01	0.35	0.48	0.89	0	0	0	0	0	1.62	7.54	0.35	0.64	0.89	0.41	0	0	0	0	1.42	12.06	0.35	0.64	0.71	0.41	0	0	0	0	.	.	.	.
chr16	54863944	54863945	atac_L11588	dist	.	.	overlap_plus	1.11	0.18	0	3.01	0.7	0	0	0	0	0	0.8	0.53	0	3.01	0.7	0	0	0	0	0	2.55	0.53	0	3.01	0.7	0	0	0	0	0	2.55	0.71	0	3.01	0.7	0	0	0	0	0	.	.	.	.
chr16	54867525	54867526	atac_L11589	dist	.	.	overlap_minus	12.06	0.17	0	0.36	0.81	9.04	0	0	0	0	10.55	0.17	0	0.36	0.81	6.03	0	0	0	0	7.54	0.17	0	0.36	0.81	18.09	0	0	0	0	9.04	0.17	0	0.36	0.81	12.06	0	0	0	0	.	.	.	.
chr16	54867818	54867819	atac_L11590	dist	.	.	overlap_minus	3.2	0.2	0	0.35	0.64	0	0	7.54	0	0	1.07	0.2	0	0.35	0.64	1.42	0	0	0	0	2.31	0.2	0	0.35	0.64	0	0	4.52	0	0	1.07	0.2	0	0.35	0.64	0	0	1.51	0	0	.	.	.	.
chr16	54869257	54869258	atac_L11591	dist	.	.	overlap_plus	0.87	0.32	0	0.41	6.03	0	0	0.36	0	0	0.87	0.32	0	0.41	6.03	0	0	0.36	0	0	0.87	0.16	0	0.61	6.03	0	0	0	0	0	0.87	0.32	0	0.81	6.03	0	0	0	0	0	.	.	.	.
chr16	54875417	54875418	atac_P02234	prom_ens	+	ENSDART00000149795	tss_plus	1.82	4.52	0.52	0.95	1.07	0.41	1.51	0.17	0.32	0	1.22	7.54	0.52	0.48	0.71	0	3.01	0	0	0	1.22	7.54	1.92	2.23	1.6	0.2	0	0.17	0.16	0	1.42	137.17	64.99	119.49	124.82	0	3.01	0.17	0	0	.	.	X	.
chr16	54918961	54918962	atac_L11592	prox	.	.	overlap_minus	0	0	0	0	0	1.43	52.63	29.18	87.43	3.66	0	0	0	0	0	0.16	31.29	18.03	48.23	2.44	0	0	0	0	0	2.7	88.73	47.42	135.66	5.92	0	0	0	0	0.17	1.75	71.66	37.69	108.53	4.88	.	.	.	X
chr16	54919210	54919211	atac_L11593	prom_cage	-	ENSDART00000156533	tss_minus	0	0	0	0	0.41	6.03	35.02	13.68	5.16	3.04	0	0	0	0	0.41	12.06	50.35	21	8.71	3.44	0	0	0	0	0.2	1.51	1.39	0.32	0.18	0.41	0	0	0	0	0	1.51	0.35	0	0.18	0	.	X	.	X
chr16	54928393	54928394	atac_L11594	prox	.	.	minimal	0	0	0	0	0	0.18	0.41	0	0.17	0	0	0	0	0	0	0.18	0.41	0	0.17	0	0	0	0	0	0	0.18	0.41	0	0.17	0	0	0	0	0	0	0.18	0.41	0	0.17	0	.	.	.	X
chr16	54942484	54942485	atac_L11595	prom_ens	-	ENSDART00000078887	tss_minus	0	0	0.18	0	0	0	1.27	0.36	1.01	15.07	0	0	0.18	0	0	0	1.75	0.53	1.62	24.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	X	.	.
chr16	54973144	54973145	atac_L11596	prox	.	.	minimal	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0.36	.	.	.	.
chr16	54974440	54974441	atac_P02235	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0.35	.	.	.	.
chr16	54983180	54983181	atac_L11597	prox	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0.17	0	0	0	.	.	X	.
chr16	54985997	54985998	atac_P02236	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0.71	0.61	6.03	0.87	0.95	0	0	0	0	0	0.71	0.61	6.03	0.87	0.95	0	0	0	0	0	.	.	.	.
chr16	55023599	55023600	atac_L11598	dist	.	.	overlap_minus	0	0.16	0.18	0.41	0	0	0	0	0.41	3.01	0	0.16	0.18	0.41	0	0	0	0	0.41	3.01	0	0.16	0.18	0.41	0	0	0	0	0.41	3.01	0	0.16	0.18	0.41	0	0	0	0	0.41	3.01	.	.	.	.
chr16	55078484	55078485	atac_L11599	prom_cage	+	ENSDART00000170074	tss_plus	0	30.15	2.09	0.8	0.71	0.41	0	0	0	0.18	0	0	0.17	0.32	0	0.2	0	0	0	0.18	0.61	247.2	13.94	4.77	2.31	0.2	0	0	0	0.18	0.61	183.9	9.76	4.14	1.24	0.2	0	0	0	0.18	.	.	X	.
chr16	55109117	55109118	atac_L11600	dist	.	.	overlap_minus	0	0	0	0	0	0.32	4.09	7.29	40.7	7.32	0	0	0	0	0	0.32	4.27	6.89	40.7	7.32	0	0	0	0	0	0.16	4.09	6.89	40.7	7.32	0	0	0	0	0	0.16	4.09	6.89	40.7	7.32	.	.	.	.
chr16	55122868	55122869	atac_L11601	prom_cage	-	ENSDART00000188707	tss_minus	0	0	0	0	0	0	6.79	5.57	9.78	16.41	0	0	0	0	0	0	10.11	7.32	14.05	23.1	0	0	0	0	0	0	0.35	0.32	0	0.41	0	0	0	0	0	0	0	0	0	0.41	.	X	.	.
chr16	55123932	55123933	atac_P02237	prox	.	.	minimal	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0.32	.	.	.	.
chr16	55142354	55142355	atac_P02238	dist	.	.	overlap_minus	0	0	0	0	0	0	0.16	0.18	0	3.01	0	0	0	0	0	0	0.16	0.18	0	3.01	0	0	0	0	0	0	0	0	0	3.01	0	0	0	0	0	0	0	0	0	3.01	.	.	.	.
chr16	55153223	55153224	atac_L11602	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0.36	.	.	.	.
chr16	55160444	55160445	atac_L11603	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0.35	.	.	.	.
chr16	55168260	55168261	atac_L11604	prom_ens	+	ENSDART00000171109	minimal	0	0	0	0	0	0	0	0	0	0.41	0	0	0	0	0	0	0	0	0	0.41	0	0	0	0	0	0	0	0	0	0.41	0	0	0	0	0	0	0	0	0	0.41	.	.	X	.
chr16	55170150	55170151	atac_L11605	prox	.	.	minimal	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0.32	X	.	X	.
chr16	55172498	55172499	atac_L11606	dist	.	.	overlap_minus	0	0	0	0	0	0	0	0	0	3.01	0	0	0	0	0	0	0	0	0	3.01	0	0	0	0	0	0	0	0	0	3.01	0	0	0	0	0	0	0	0	0	3.01	X	.	.	.
chr16	55214886	55214887	atac_L11607	dist	.	.	overlap_minus	0	0	0	0	0	1.01	15.07	0.87	1.59	3.91	0	0	0	0	0	1.01	15.07	0.87	1.59	3.91	0	0	0	0	0	0.81	15.07	0.87	1.59	3.91	0	0	0	0	0	0.81	15.07	0.87	1.59	3.91	.	.	.	.
chr16	55259520	55259521	atac_L11608	prom_cage	-	ENSDART00000161130	minimal	0	0	0	0	0	0	0.36	0	1.51	0.35	0	0	0	0	0	0	0.36	0	3.01	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	X	.	.
chr20	903	904	atac_P03418	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr20	10939	10940	atac_L17947	dist	.	.	minimal	0.18	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	.	X	.	X
chr20	11857	11858	atac_L17948	dist	.	.	minimal	0.17	0	0	0	0	0.17	0.64	0	0	0	0.17	0	0	0	0	0.17	0.64	0	0	0	0.17	0.16	0	0	0	0.52	0.64	0	0	0	0.35	0.32	0	0	0	0.52	0.48	0	0	0	.	.	.	.
chr20	12135	12136	atac_L17949	dist	.	.	overlap_minus	0.41	1.51	0	0	0	0	1.51	0	0	0	0.41	3.01	0	0	0	0.41	3.01	0	0	0	0.2	0	0	0	0	0	4.52	0	0	0	0.2	0	0.17	0	0	0	4.52	0	0	0	.	X	.	X
chr20	12635	12636	atac_L17950	dist	.	.	overlap_minus	0.16	0	0	0	0	0	0.89	0	0	0.17	0.16	0	0	0	0	0	1.07	0	0	0.35	0.16	0.53	0	0	0	0	1.07	0.2	0	0.35	0.16	0.36	0	0	0	0	0.53	0.41	0	0.17	.	X	.	X
chr20	13328	13329	atac_L17951	dist	.	.	overlap_minus	1.51	0.17	0	0	0.2	0	7.32	4.3	1.78	5.88	1.51	0.35	0	0	0.2	0	5.05	3.02	0.89	4.26	1.51	0	0	0	0.2	0	6.1	3.5	1.96	3.44	1.51	0	0	0	0.2	0	3.31	2.7	1.96	2.84	.	X	.	X
chr20	16931	16932	atac_L17952	prox	.	.	minimal	0.18	0	0	0	0	0	0.41	0	0	0	0.18	0	0	0	0	0	0.41	0	0	0	0.18	0	0	0	0	0	0.41	0	0	0	0.18	0	0	0	0	0	0.41	0	0	0	.	X	.	.
chr20	18065	18066	atac_L17953	prox	.	.	overlap_plus	0.35	1.27	1.78	1.62	7.54	0	0.32	0	0	0	0.35	1.27	1.78	1.62	7.54	0	0.32	0	0	0	0.35	1.27	1.78	1.62	6.03	0	0.32	0	0	0	0.35	1.27	1.78	1.82	6.03	0	0.32	0	0	0	.	.	.	.
chr20	83144	83145	atac_P03419	dist	.	.	overlap_minus	0	0	0	0	0	0	42.21	34.15	0.16	0	0	0	0	0	0	0	42.21	34.15	0.16	0	0	0	0	0	0	0	42.21	34.15	0.16	0	0	0	0	0	0	0	42.21	34.15	0.16	0	.	.	.	.
chr20	88238	88239	atac_L17954	prom_ens	-	ENSDART00000154001	overlap_minus	0	0	0	1.51	0	0.32	4.62	39.72	4.52	0.52	0	0	0.2	0	0	0.32	4.62	39.72	4.52	0.7	0	0	0	4.52	0.52	0.32	4.62	39.72	6.03	0.52	0	0	0	4.52	0.7	0.32	4.62	39.72	6.03	0.87	X	X	X	.
chr20	88670	88671	atac_L17955	prox	.	.	overlap_minus	0	0	0	0.36	0.2	3.01	4.53	31.19	0.36	0.81	0	0	0	0.36	0.41	3.01	4.53	31.19	0.53	1.01	0	0	0	0.36	0.2	3.01	4.53	31.19	0.36	1.01	0	0	0	0.36	0.81	3.01	4.53	31.19	0.53	0.61	X	.	X	.
chr20	145716	145717	atac_L17956	prox	.	.	overlap_minus	0	0	0	0	0	0.89	11.55	346.69	4.7	29.91	0	0	0	0	0	0.71	11.75	348.2	5.23	29.75	0.18	0	0	0	0.16	0.71	13.37	367.79	6.45	30.71	0.18	0	0	0	0.16	0.71	13.37	367.79	6.27	30.55	.	.	.	.
chr20	147626	147627	atac_L17957	prom_cage	-	ENSDART00000131635	overlap_minus	0	0	0.36	0	0	1.05	9.07	41.07	6.89	254.74	0	0	0.36	0	0	2.26	9.71	44.99	12.77	318.05	0.17	0	0	0.2	0	0.52	8.59	36.81	3.04	195.95	0.17	0	0	0.41	0	0.52	8.59	36.81	2.84	194.45	.	X	.	.
chr20	154987	154988	atac_L17958	prom_cage	-	ENSDART00000064542	tss_minus	0	0	0	0	0	2.23	749.15	71.08	54.89	80.01	0	0	0	0	0	2.63	648.16	63.07	52.03	78.77	0	0	0	0	0	1.42	170.33	12.54	7.48	9.6	0	0	0	0	0	1.42	15.07	0.17	0.48	0.36	.	.	.	.
chr20	182832	182833	atac_L17959	prom_cage	-	ENSDART00000064546	tss_minus	0	0	0	0	0.7	0.64	5.87	4.66	25.62	0.87	0	0	0	0	0.7	0.8	8.89	7.09	37.68	1.05	0	0	0	0	0.7	0.32	0	0	1.51	0	0	0	0	0	0.7	0.32	0	0	1.51	0	.	X	.	.
chr20	185619	185620	atac_P03420	dist	.	.	overlap_minus	0	0	0	0	0.81	0	0	0	0.18	0	0	0	0	0	0.81	0	0	0	0.18	0	0	0	0	0	0.81	0	0	0	0.18	0	0	0	0	0	0.81	1.51	0	0	0.18	0	.	.	.	.
chr20	188561	188562	atac_L17960	prom_ens	-	ENSDART00000135530	tss_minus	0	0	0	0	0.64	0	0.41	4.52	1.57	0.48	0	0	0	0	0.64	0	4.86	55.77	3.83	4.61	0	0	0	0	0.64	0.18	0.61	10.55	1.39	0.16	0	0	0	0	0.64	0	0	0	0.52	0.16	.	X	.	X
chr20	211490	211491	atac_L17961	prox	.	.	overlap_minus	0	0	0	0	6.03	1.57	4.46	3.02	3.04	34.67	0	0	0	0	6.03	1.39	4.46	3.02	3.04	34.67	0	0	0	0	6.03	1.39	4.46	3.02	3.04	36.18	0	0	0	0	6.03	1.39	4.46	3.02	3.04	37.68	.	.	.	.
chr20	211939	211940	atac_L17962	prom_cage	-	ENSDART00000104790	tss_minus	0	1.51	0	0	0.89	1.22	36.18	3.48	2.7	4.09	0	0	0	0	0.89	2.63	94.96	8.19	4.61	8.89	0	1.51	0	0	0.89	0	1.51	0	0.32	0	0	0	0	0	0.71	0	1.51	0	0.16	0	.	X	.	.
chr20	212820	212821	atac_L17963	prox	.	.	overlap_minus	0	0.18	0	0	0.7	0	0.18	0	1.51	0	0	0	0	0	0.7	0	0.18	0	1.51	0	0	0.18	0	0	1.05	0	0.18	0	1.51	0	0	0	0	0	1.05	0	0.18	0	1.51	0	.	.	.	.
chr20	226379	226380	atac_L17964	dist	.	.	minimal	0	0.17	0.16	0	0.81	0	0.17	0	0	0	0	0.17	0.16	0	0.81	0	0.17	0	0	0	0	0.17	0.16	0	0.81	0	0.17	0	0	0	0	0.17	0.16	0	0.81	0	0.17	0	0	0	.	.	.	.
chr20	328879	328880	atac_L17965	prom_umms	+	rna50520	tss_plus	0	0	0	0	0.64	0	0	0	0	0	0	0	0	0	0.64	0	0	0	0	0	0	0.81	0	0	0.64	0	0	0	0	0	0	5.88	10.55	0.35	0.95	0	0	0	0	0	X	.	X	.
chr20	400480	400481	atac_L17966	prom_cage	+	ENSDART00000108872	tss_plus	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	1.51	0	8.43	8.71	9.32	165.81	0	0	0	0	1.51	0.52	14	17.43	15	278.86	0	0	0	0	1.51	.	.	X	.
chr20	405765	405766	atac_L17967	prom_ens	+	ENSDART00000149311	tss_plus	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.18	0	49.74	1.92	2.07	2.13	0	0	0	0	0.18	0.81	223.09	9.76	4.61	8.71	0	0	0	0	0.18	.	.	X	.
chr20	451654	451655	atac_L17968	dist	.	.	overlap_minus	0	0	0	0	0	0	0.53	3.24	39.19	6.62	0	0	0	0	0	0	0.53	3.24	39.19	6.27	0	0	0	0	0	0.32	0.53	3.24	39.19	6.62	0	0	0	0	0	0.32	0.53	3.24	39.19	6.45	.	.	.	.
chr20	463563	463564	atac_L17969	prox	.	.	overlap_minus	0	0	0	0.36	0	0	4.01	14.64	13.16	20.06	0	0	0	0.36	0	0	4.01	14.8	13.69	23.51	0	0	0	0.36	0	0	5.92	12.25	12.45	18.24	0	0	0	0.36	0	0	6.27	13.21	17.43	20.47	.	X	.	X
chr20	464154	464155	atac_P03421	prom_cage	-	ENSDART00000032212	tss_minus	0	0	0	0.35	0	0	1.01	27.13	1.92	4.3	0	0	0	0.35	0	0.18	2.63	119.08	9.76	16.23	0	0	0	0.35	0	0	0.2	1.51	0	0	0	0	0	0.35	0	0	0	1.51	0	0	.	X	.	X
chr20	474733	474734	atac_L17970	prox	.	.	overlap_plus	0	3.5	1.6	2.23	0	0	0	0.18	0	0	0	4.61	2.67	3.04	3.01	0	0	0.18	0	0	0	1.75	0.53	1.01	0	0	0	0.18	0	0	0	1.75	0.53	1.01	0	0	0	0.18	0	0	X	.	.	.
chr20	488077	488078	atac_L17971	prox	.	.	overlap_plus	0	21.1	0.87	0.8	0.36	0	0	0.17	0	0	0	21.1	0.87	0.8	0.36	0	0	0.17	0	0	0	21.1	0.87	0.8	0.36	0	0	0.17	0	0	0	21.1	0.87	0.8	0.36	0	0	0.17	0	0	.	.	.	X
chr20	535451	535452	atac_L17972	prom_ens	+	ENSDART00000152453	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0.52	0	0	0	0	0	.	.	X	.
chr20	536316	536317	atac_P03422	prox	.	.	overlap_plus	0	0	0	0	0.61	0	0	0	0	0	1.51	0	0	0	0.61	0	0	0	0	0	0	0	0	0	0.61	0	0	0	0	0	0	0	0	0	0.61	0	0	0	0	0	.	.	.	.
chr20	540097	540098	atac_L17973	prox	.	.	minimal	0	0	0	0	0.64	0	0	0	0	0	0	0	0	0	0.64	0	0	0	0	0	0	0	3.01	0	0.8	0	0	0	0	0	0	0	3.01	0	0.8	0	0	0	0	0	X	.	X	.
chr20	560045	560046	atac_L17974	prox	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr20	560849	560850	atac_L17975	prom_cage	+	ENSDART00000152149	tss_plus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22	12.06	2.61	1.59	2.49	0	0	0	0	0	1.22	27.13	4.7	3.82	4.98	0	0	0	0	0	X	.	X	.
chr20	572157	572158	atac_L17976	prom_cage	+	ENSDART00000028062	overlap_plus	0.32	0.18	1.01	7.54	0	0	0	0	0	0	0.16	0	0.2	1.51	0	0	0	0	0	0	0.48	0.36	1.01	1.51	0	0	0	0	0	0	0.16	0	0.2	0	0	0	0	0	0	0	X	.	X	.
chr20	715712	715713	atac_L17977	prom_cage	+	ENSDART00000136768	tss_plus	3.01	0.7	0.32	0.36	0	0	0	0	0	0	3.01	0.52	0.16	0.36	0	0	0	0	0	0	1.51	9.41	3.34	2.49	1.42	0	0	0	0	0	1.51	9.06	3.18	2.49	1.42	0	0	0	0	0	.	.	X	.
chr20	826540	826541	atac_L17978	prom_ens	+	ENSDART00000104740	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	X	.
chr20	894330	894331	atac_L17979	prom_cage	-	ENSDART00000104725	tss_minus	0	0	0	0	0	0	16.23	13.16	8.71	69.34	0	0	0	0	0	0	13.21	11.38	6.89	46.73	0	0	0	0	0	0	5.73	3.73	3.24	36.18	0	0	0	0	0	0	0.48	0	0	3.01	.	X	.	X
chr20	1087440	1087441	atac_L17980	prox	.	.	overlap_minus	0	0	0	0	0	0	16.58	1.39	0	0	0	0	0	0	0	0	16.58	1.39	0	0	0	0	0	0	0	0	16.58	1.39	0	0	0	0	0	0	0	0	16.58	1.39	0	0	.	.	.	.
chr20	1119172	1119173	atac_L17981	prox	.	.	overlap_minus	0	0	0	0	0	0.16	6.4	1.82	16.58	1.92	0	0	0	0	0	0.16	6.4	1.82	16.58	1.92	0	0	0	0	0.35	0.16	6.4	1.82	16.58	1.92	0	0	0.2	0	0.52	0.16	6.4	1.82	16.58	1.92	.	.	.	.
chr20	1120076	1120077	atac_L17982	prom_umms	-	TCONS_00057742	tss_minus	0	0	0.32	0	0.2	0	5.23	2.39	0.71	1.62	0	0.17	0.32	0	0.2	0	6.27	3.02	0.71	3.04	0	0	0	0	0	0	0.87	0.32	0	0	0	0	0	0	0	0	0	0	0	0	.	X	.	.
chr20	1121864	1121865	atac_L17983	prox	.	.	overlap_plus	0	1.01	4.52	0.87	1.11	0	0	0	0	0.16	0	1.01	6.03	0.7	0.95	0	0	0	0	0.32	0	0	0	0.7	0.32	0	0	0	0	0	0	0	0	0.52	0.16	0	0	0	0	0	X	.	.	.
chr20	1134597	1134598	atac_L17984	dist	.	.	minimal	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.16	0	0	0	.	.	.	.
chr20	1151153	1151154	atac_L17985	prom_refpred	-	NM_001025553.1	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	.	X	.	X
chr20	1174320	1174321	atac_L17986	prox	.	.	minimal	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	.	X	.	X
