chr	start	end	name	category	strand	gene	1k_k4me1_1_center	1k_k4me1_2_center	1k_k4me1_3_center	1k_k4me1_4_center	1k_k4me2_1_center	1k_k4me3_1_center	1k_k9ac_1_center	1k_k9ac_2_center	1k_k27ac_1_center	1k_k27ac_2_center	1k_k56ac_1_center	1k_k64ac_1_center	1k_k64ac_2_center	1k_k122ac_1_center	1k_h4k16ac_1_center	1k_h4k16ac_2_center	1k_igg_1_center	1k_igg_2_center	shield_k4me1_1_center	shield_k4me1_2_center	shield_k4me2_1_center	shield_k4me2_2_center	shield_k4me3_1_center	shield_k4me3_2_center	shield_k4me3_3_center	shield_igg_1_center	shield_igg_2_center	1k_k4me1_1_left	1k_k4me1_2_left	1k_k4me1_3_left	1k_k4me1_4_left	1k_k4me2_1_left	1k_k4me3_1_left	1k_k9ac_1_left	1k_k9ac_2_left	1k_k27ac_1_left	1k_k27ac_2_left	1k_k56ac_1_left	1k_k64ac_1_left	1k_k64ac_2_left	1k_k122ac_1_left	1k_h4k16ac_1_left	1k_h4k16ac_2_left	1k_igg_1_left	1k_igg_2_left	shield_k4me1_1_left	shield_k4me1_2_left	shield_k4me2_1_left	shield_k4me2_2_left	shield_k4me3_1_left	shield_k4me3_2_left	shield_k4me3_3_left	shield_igg_1_left	shield_igg_2_left	1k_k4me1_1_right	1k_k4me1_2_right	1k_k4me1_3_right	1k_k4me1_4_right	1k_k4me2_1_right	1k_k4me3_1_right	1k_k9ac_1_right	1k_k9ac_2_right	1k_k27ac_1_right	1k_k27ac_2_right	1k_k56ac_1_right	1k_k64ac_1_right	1k_k64ac_2_right	1k_k122ac_1_right	1k_h4k16ac_1_right	1k_h4k16ac_2_right	1k_igg_1_right	1k_igg_2_right	shield_k4me1_1_right	shield_k4me1_2_right	shield_k4me2_1_right	shield_k4me2_2_right	shield_k4me3_1_right	shield_k4me3_2_right	shield_k4me3_3_right	shield_igg_1_right	shield_igg_2_right
chr18	232539	232712	atac_L13212	dist	.	.	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	1	0	0	0	1	1	0	1	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
chr18	234795	234888	atac_L13213	dist	.	.	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1	0	1	1	0	1	0	0	0	0	1	4	0	1	0	0	0	1	1	0	0	2	0	2
chr18	238808	239043	atac_P02528	dist	.	.	0	3	0	0	0	1	1	2	10	0	0	0	0	0	1	0	0	0	3	2	1	2	1	0	2	0	3	0	2	0	0	0	1	2	1	7	0	0	0	0	0	2	0	0	0	2	3	1	1	0	0	0	0	4	0	3	0	0	0	0	0	0	8	0	1	1	0	0	4	0	0	0	1	1	0	1	0	0	0	0	2
chr18	247771	247861	atac_L13214	dist	.	.	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	3	1	5	0	0	3	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	5	0	0	2	0	0	4	1	1	0	0	1	1	1	0	0	5	3	1
chr18	251893	252095	atac_L13215	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr18	265296	265543	atac_L13216	prom_umms	-	TCONS_00043285	0	1	0	0	0	1	0	0	2	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	6	2	0	1	0	0	4	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	3	0	0	1	1	0	1	2	1	0	0	2	0	0	0	0	2	0	0
chr18	284746	284920	atac_L13217	dist	.	.	1	3	0	1	0	0	1	0	4	0	0	1	0	0	1	1	2	0	0	1	0	1	1	0	0	0	0	0	4	0	1	2	0	2	0	3	2	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	4	4	0	0	1	0	2	0	12	3	0	3	0	0	1	3	0	0	4	4	1	4	1	0	1	0	0
chr18	298736	298821	atac_L13218	prox	.	.	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0	2	1	0	0	1	1	1	2	0	0	0	1	3	0	5	0	1	0	0	3	1	6	1	0	2	0	0	2	3	0	0	6	3	0	5	0	0	1	0	1
chr18	299217	299459	atac_L13219	prom_ens	-	ENSDART00000194157	0	2	0	2	0	0	2	1	5	0	0	2	0	0	1	1	0	0	3	1	0	1	0	0	1	0	0	0	5	0	1	0	0	2	0	3	2	0	0	0	0	2	2	0	0	4	3	0	6	0	0	0	0	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
chr18	321837	321948	atac_L13220	dist	.	.	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	2	0	1	0	0	1	0	3	0	0	0	0	0	1	1	3	0	0	1	0	0	0	0	5	1	1
chr18	328612	328749	atac_L13221	prom_cage	+	ENSDART00000167841	0	1	0	0	3	1	3	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0	1	5	1	13	2	0	4	2	0	8	1	0	0	2	5	1	1	0	0	2	0	0	1	8	0	0	5	0	5	1	15	1	1	3	1	0	6	2	2	0	2	3	1	5	0	0	2	0	1
chr18	336640	336758	atac_L13222	dist	.	.	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	1	0	0	1	2	0	1	3	3	0	2	0	0	1	0	3	0	1	0	0	1	0	1	0	3	0	1	0	0	0	1	1	2	0	1	1	0	0	0	0	0	0	0
chr18	364788	365043	atac_P02529	dist	.	.	0	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr18	378879	379013	atac_L13223	prox	.	.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	2	0	0	0	3	0	1	0	1	1	0	3	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	0	1
chr18	388272	388361	atac_L13224	dist	.	.	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	6	0	1	1	0	0	6	0	0	0	4	1	0	0	0	0	1	0	1	1	2	0	0	1	3	5	0	3	0	0	1	2	0	6	0	1	1	8	4	0	0	0	0	1	0	1
chr18	398835	398961	atac_L13225	prox	.	.	1	0	0	0	2	2	0	0	11	1	0	1	0	0	3	0	1	0	0	4	0	2	1	0	0	0	0	0	3	0	0	1	1	2	0	9	0	0	2	0	0	5	1	1	0	4	5	0	3	1	0	2	0	0	3	8	1	0	3	2	3	0	18	1	1	0	2	1	5	2	0	0	5	1	1	3	2	0	0	0	0
chr18	399435	399562	atac_L13226	prom_cage	-	ENSDART00000164374	0	4	0	0	0	1	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	1	0	3	2	3	0	19	1	1	0	2	1	5	2	0	0	5	1	1	3	2	0	0	0	0	1	2	1	1	1	0	0	0	7	1	0	1	2	0	1	2	0	0	1	1	0	1	0	0	1	0	0
chr18	402009	402151	atac_L13227	prom_ens	+	ENSDART00000166345	0	1	0	0	0	0	0	1	5	0	0	1	0	0	0	0	0	0	2	2	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	12	0	0	0	0	0	3	1	0	1	1	1	0	4	0	0	0	1	3
chr18	447081	447165	atac_L13228	dist	.	.	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	3	0	4	1	0	2	0	0	2	1	0	0	0	0	0	0	0	0	3	0	1
chr18	460654	460988	atac_P02530	dist	.	.	0	2	0	0	0	0	1	0	1	2	0	0	0	0	1	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	1	0	1	1	0	1	1	0	0	3	5	0	0	1	0	0	0	2	1	3	0	0	0	0	1	0	2	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2
chr18	493356	493784	atac_L13229	prox	.	.	2	4	0	0	1	0	3	0	10	0	0	2	1	0	1	0	0	0	6	4	0	4	0	0	2	0	1	1	2	0	0	0	2	3	2	11	1	0	6	0	0	6	1	1	0	2	4	0	2	2	0	3	0	1	0	3	0	0	2	2	0	0	4	1	1	1	1	0	1	1	0	0	9	4	1	5	0	0	1	0	0
chr18	494057	494140	atac_L13230	prox	.	.	0	2	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	2	0	0	3	2	2	0	8	1	1	1	1	0	2	1	0	0	3	4	1	4	0	0	2	0	1	0	3	0	0	0	0	1	1	5	0	1	2	2	0	2	0	0	0	17	13	1	11	0	0	4	0	0
chr18	494581	494796	atac_P02531	prom_umms	-	TCONS_00043302	1	3	0	0	0	0	0	0	3	0	1	2	2	0	2	0	0	0	12	15	3	12	0	0	2	0	0	0	2	0	0	0	2	1	1	5	0	1	2	2	0	2	0	0	0	15	12	1	10	0	0	4	0	0	2	8	0	1	1	0	0	0	12	2	0	4	1	0	1	0	0	0	13	13	6	8	0	0	2	1	0
chr18	495444	495528	atac_L13231	prox	.	.	0	1	0	0	0	1	1	0	4	0	0	0	0	0	0	1	0	0	2	3	0	0	0	1	0	0	0	2	9	0	1	0	1	0	0	13	2	0	2	0	0	2	1	0	0	10	12	4	7	0	0	1	1	0	1	1	0	1	0	0	4	0	6	0	0	1	0	0	1	0	2	0	10	11	1	0	0	1	1	0	0
chr18	506053	506212	atac_L13232	prom_ens	-	ENSDART00000169974	0	1	0	0	0	1	0	3	4	1	0	1	1	0	1	1	0	0	0	2	1	3	0	0	0	0	0	3	9	0	0	1	5	3	0	23	4	1	5	2	0	4	3	1	0	1	5	0	6	0	0	0	0	1	3	3	0	0	1	1	0	1	2	0	0	3	2	0	1	1	0	0	3	1	1	0	0	0	1	0	2
chr18	507541	507732	atac_L13233	prom_cage	+	ENSDART00000159464	0	2	0	1	0	0	1	0	5	2	0	2	0	1	2	0	1	0	1	1	0	4	0	0	0	0	0	1	0	0	2	0	1	1	0	5	2	0	2	0	1	2	1	1	0	0	3	0	1	0	0	2	0	0	2	3	0	2	1	1	2	0	17	0	0	4	0	0	6	0	1	0	9	7	2	11	0	1	0	0	1
chr18	515965	516083	atac_L13234	dist	.	.	0	0	0	0	0	1	0	0	3	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0	12	0	0	3	0	1	5	0	2	0	2	5	0	2	0	0	2	0	1	0	1	0	1	0	1	2	0	6	0	0	3	0	0	7	1	1	0	2	1	0	1	0	1	4	1	1
chr18	519429	519520	atac_L13235	dist	.	.	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	5	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	6	0	0	0	0	1	2	0	1	0	5	11	0	2	0	0	1	0	2	3	1	0	0	0	2	3	0	8	0	0	2	0	1	0	1	0	0	5	10	0	0	0	0	1	0	1
chr18	519866	519953	atac_L13236	dist	.	.	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	3	1	0	0	0	1	2	0	6	0	0	0	0	1	1	0	0	0	7	13	0	1	0	0	1	0	1	1	0	0	0	0	1	2	0	5	0	0	3	0	0	3	1	0	0	2	3	0	0	0	0	1	0	0
chr18	591693	591776	atac_L13237	dist	.	.	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	7	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	2	0	1	0	0	0	1	1	3	0	0	5	2	0	1	0	0	2	0	0	0	0	0	0	2	1	0	1	0	2
chr18	611112	611190	atac_L13238	dist	.	.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	3	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	2	0	0	2	0	1	1	6	1	0	1	0	0	0	3	1	0	0	1	0	1	0	0	1	0	1
chr18	613606	613683	atac_L13239	dist	.	.	0	0	0	0	0	0	2	0	2	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1	8	1	0	2	1	1	1	0	0	0	1	1	0	0	0	0	1	0	2	3	1	0	0	2	1	1	1	8	0	1	2	1	0	4	2	1	0	2	4	0	1	0	0	1	1	1
chr18	619458	619670	atac_L13240	prom_cage	+	ENSDART00000159846	0	0	0	0	1	0	1	0	2	0	0	1	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	3	1	2	1	2	2	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	1	4	0	1	1	1	2	1	17	2	1	4	0	0	4	2	0	0	5	6	1	1	0	0	1	1	1
chr18	627167	627402	atac_L13241	prox	.	.	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0
chr18	660446	660630	atac_L13242	prom_ens	+	ENSDART00000161203	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	2	1	2	2	0	11	1	0	0	2	0	3	2	0	1	2	0	0	0	0	0	0	0	0	2	2	0	1	0	0	1	1	5	1	0	2	1	0	0	2	2	0	1	1	0	1	1	0	0	0	1
chr18	699438	699579	atac_L13243	dist	.	.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	1	0	0	2	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	4	0	0	0	0	0	2	0	1	0	1	1	0	1	2	0	0	1	2
chr18	716473	716670	atac_L13244	dist	.	.	0	2	0	0	0	0	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	1	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2
chr18	745868	746014	atac_L13245	dist	.	.	2	0	0	0	0	0	1	0	6	1	0	1	0	1	3	3	1	0	1	3	0	1	0	0	0	0	1	0	2	0	1	1	0	0	0	7	4	0	0	0	0	1	1	3	1	2	4	0	2	0	0	0	0	0	2	1	0	0	1	0	3	0	19	3	0	0	0	1	3	4	0	0	3	4	0	2	0	0	0	0	2
chr18	750923	751004	atac_L13246	dist	.	.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	3	0	2	0	0	4	0	1	2	0	0	1	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	0	0	2	0	0	5	1	1	0	0	0	0	0	0	0	1	0	2
chr18	787360	787450	atac_L13247	prox	.	.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	1	2	0	8	0	0	0	0	0	8	0	1	0	1	1	0	2	0	0	0	1	1
chr18	808202	808314	atac_L13248	prox	.	.	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	2	0	3	1	0	2	0	0	2	0	1	0	0	1	0	0	0	0	3	0	0	0	5	0	1	0	1	2	4	9	3	1	4	0	0	7	0	0	0	1	3	0	3	0	0	2	0	2
chr18	808896	808980	atac_L13249	prom_cage	+	ENSDART00000172518	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	4	4	9	3	1	4	0	0	6	1	0	0	1	3	0	2	0	0	1	0	1	2	4	0	1	4	2	7	1	7	2	0	1	0	0	6	2	1	0	1	2	3	5	1	0	0	0	1
chr18	809290	809387	atac_L13250	prox	.	.	1	2	0	0	2	1	2	1	3	0	0	1	0	0	1	0	1	0	0	0	1	2	0	0	0	0	1	1	5	0	2	3	2	8	4	13	4	0	3	0	0	6	2	0	0	1	0	2	4	1	0	0	0	1	3	2	0	0	2	1	4	0	12	1	0	2	0	0	4	3	1	0	1	4	2	3	0	0	1	0	0
chr18	814231	814369	atac_L13251	prom_ens	+	ENSDART00000157801	0	1	0	0	1	0	0	1	6	0	0	1	1	1	2	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	4	1	9	0	0	6	0	0	4	1	0	1	6	4	2	4	0	0	0	0	1	2	3	0	0	0	0	5	1	17	2	2	5	1	0	2	4	0	1	2	5	3	12	0	1	2	0	2
chr18	820487	820622	atac_L13252	dist	.	.	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	8	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
chr18	829340	829554	atac_L13253	prox	.	.	1	0	0	0	0	0	0	0	4	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	6	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1
chr18	831030	831189	atac_L13254	prom_cage	+	ENSDART00000194118	0	0	0	0	0	0	2	0	2	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	2	2	0	0	2	0	7	1	8	1	1	6	1	0	3	3	2	1	7	1	2	4	0	0	1	0	0
chr18	839795	839897	atac_L13255	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	1	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
chr18	847354	847439	atac_L13256	dist	.	.	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	1	1	2	0	1	0	0	1	0	0	2	2	2	0	0	2	1	0	0	0	2	0	0
chr18	853571	853773	atac_L13257	dist	.	.	0	0	0	0	0	1	2	0	1	1	0	0	0	0	2	0	1	0	1	1	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	3	0	0	0	1	1	0	2	0	0	2	0	0	1	0	2	0	3	2	0	1	0	0	3	0	1
chr18	863722	863880	atac_L13258	dist	.	.	0	0	0	0	2	0	1	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	2	1	0	5	0	0	0	0	0	6	0	2	1	2	1	2	0	0	0	0	1	2	0	1	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr18	864242	864601	atac_P02532	dist	.	.	0	0	0	0	1	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	0	3	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1
chr18	893629	893710	atac_L13259	prom_umms	-	TCONS_00043308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0
chr18	910620	911176	atac_P02533	prom_cage	+	ENSDART00000161206	0	6	0	1	1	1	3	0	11	2	0	2	1	0	6	1	0	0	5	5	4	9	0	0	2	0	1	5	4	0	0	0	2	2	0	18	3	0	4	0	1	2	2	1	0	2	1	3	9	0	0	1	0	1	0	4	0	2	1	1	2	0	4	2	0	1	1	0	2	0	0	0	4	3	4	3	0	0	0	0	0
chr18	955652	955852	atac_L13260	dist	.	.	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	1	7	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1
chr18	968252	968330	atac_L13261	prox	.	.	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	0	0	8	3	0	5	1	0	6	1	0	0	1	0	0	1	0	0	1	1	2	1	4	0	0	0	1	1	0	4	1	0	0	0	0	5	0	0	0	1	5	1	3	0	0	0	0	2
chr18	968619	968806	atac_L13262	prom_ens	-	ENSDART00000184317	0	3	0	0	0	1	0	0	1	1	0	0	0	0	4	0	0	0	0	3	1	2	0	0	0	0	0	2	4	0	0	0	0	1	0	6	3	0	1	0	0	5	0	0	0	2	5	1	3	0	0	0	1	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0
chr18	976826	976958	atac_L13263	prom_umms	-	TCONS_00043320	1	2	0	0	0	0	1	0	4	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	1	1	4	0	12	0	1	3	0	0	2	1	0	0	5	1	2	6	0	0	0	0	3	0	3	0	0	1	0	1	0	2	2	0	0	1	0	5	1	1	1	1	2	1	1	0	0	1	0	1
chr18	993288	993364	atac_L13264	dist	.	.	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	0	2	0	0	1	0	0	0	6	1	1	0	0	0	2	2	0	0	1	1	0	1	0	0	2	1	0	0	1	0	0	1	2	1	0	4	0	0	0	0	1	2	2	2	1	0	0	0	0	0	0	0	1	2
chr18	1024653	1024797	atac_L13265	dist	.	.	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
chr18	1139885	1139959	atac_L13266	dist	.	.	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	3	2	0	0	1	0	0	1	0	0	2	0	1
chr18	1143441	1143570	atac_L13267	prox	.	.	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	5	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	3	0	2	0	0	1	0	0	0	5	0	0	2	0	0	3	0	1	0	0	3	0	0	0	0	1	0	1
chr18	1144339	1144447	atac_L13268	prox	.	.	0	2	0	0	0	1	0	0	2	0	0	3	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	3	0	0	3	0	0	6	0	1	0	1	5	0	0	0	0	1	1	1	2	5	0	0	3	1	0	0	1	0	0	3	1	0	4	2	3	0	3	1	0	0	0	0	0	0	2
chr18	1158414	1158600	atac_L13269	prom_ens	-	ENSDART00000153647	1	1	0	0	2	0	0	0	8	0	2	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	1	0	5	0	1	0	0	0	2	0	1	0	1	0	0	1	0	0	0	0	0	2	2	0	0	2	0	0	0	4	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	0
chr18	1166825	1166996	atac_L13270	dist	.	.	0	1	0	0	0	1	1	0	3	0	0	0	0	2	3	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	5	0	0	0	0	0	5	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	2	0	4	1	1	3	0	1	5	1	0	0	0	0	0	2	0	0	1	0	0
chr18	1169044	1169128	atac_L13271	dist	.	.	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	1	0	1	0	5	0	0	0	1	1	7	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	3	1	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
chr18	1228970	1229061	atac_L13272	prox	.	.	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	1	0	3	3	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	7	1	2	1	0	0	3	0	0	0	4	1	0	0	0	0	1	0	0
chr18	1233504	1233582	atac_L13273	prox	.	.	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	1	0	3	1	0	0	1	1	0	1	0	0	0	0	0	0	3	0	0	0	4	3	0	5	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0
